ipvId;ado;longName;Precio_AC;PRUVAL_MID_PRICE;N_CONTRIB_MID;MPU_FVA;N_CONTRIB_SPREAD;COC_FVA_P50;COC_FVA_MEAN
C0.GBMRISK.1000000730047_1D_25FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1D_25FLY;0.215;0.2972;3;0.215;3;3.1358;3.7286
C0.GBMRISK.1000000730047_1W_ATM;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1W_ATM;14.05;14.0989;3;14.05;3;7.2;5.5902
C0.GBMRISK.1000000730047_1W_10RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1W_10RR;2.85;2.884;3;2.85;3;8.64;8.1617
C0.GBMRISK.1000000730047_1W_10FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1W_10FLY;0.88;0.9099;3;0.9;3;5.76;4.7189
C0.GBMRISK.1000000730047_1W_25RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1W_25RR;1.575;1.5763;3;1.575;3;4.7;3.7999
C0.GBMRISK.1000000730047_1W_25FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1W_25FLY;0.26;0.2613;3;0.26;3;2.3;2.3618
C0.GBMRISK.1000000730047_2W_ATM;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2W_ATM;13.475;13.4919;3;13.475;3;5.05;4.22
C0.GBMRISK.1000000730047_2W_10RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2W_10RR;2.575;2.5818;3;2.575;3;6.06;5.9444
C0.GBMRISK.1000000730047_2W_10FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2W_10FLY;0.83;0.8746;3;0.8625;3;4.04;3.4629
C0.GBMRISK.1000000730047_2W_25RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2W_25RR;1.525;1.4834;3;1.525;3;3.3;2.8776
C0.GBMRISK.1000000730047_2W_25FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2W_25FLY;0.2575;0.2615;3;0.2575;3;1.6;1.8018
C0.GBMRISK.1000000730047_3W_ATM;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_3W_ATM;13.095;13.1136;2;13.1136;2;2.7379;2.7379
C0.GBMRISK.1000000730047_3W_10RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_3W_10RR;2.5025;2.5589;2;2.5589;2;3.2846;3.2846
C0.GBMRISK.1000000730047_3W_10FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_3W_10FLY;0.7725;0.8377;2;0.8377;2;2.1922;2.1922
C0.GBMRISK.1000000730047_3W_25RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_3W_25RR;1.4825;1.4291;2;1.4291;2;1.9179;1.9179
C0.GBMRISK.1000000730047_3W_25FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_3W_25FLY;0.2475;0.2608;2;0.2608;2;1.3692;1.3692
C0.GBMRISK.1000000730047_1M_ATM;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1M_ATM;12.675;12.619;3;12.675;3;2.35;1.9524
C0.GBMRISK.1000000730047_1M_10RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1M_10RR;2.525;2.6064;3;2.525;3;2.82;4.5032
C0.GBMRISK.1000000730047_1M_10FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1M_10FLY;0.76;0.8131;3;0.8;3;1.88;2.4688
C0.GBMRISK.1000000730047_1M_25RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1M_25RR;1.5;1.4879;3;1.5;3;1.65;1.9202
C0.GBMRISK.1000000730047_1M_25FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1M_25FLY;0.2425;0.249;3;0.2425;3;1.175;1.1513
C0.GBMRISK.1000000730047_2M_ATM;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2M_ATM;12.6;12.6038;3;12.6;3;2.3;1.8488
C0.GBMRISK.1000000730047_2M_10RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2M_10RR;2.6;2.9251;3;2.6;3;2.76;3.3324
C0.GBMRISK.1000000730047_2M_10FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2M_10FLY;0.825;0.9271;3;0.875;3;1.84;1.8661
C0.GBMRISK.1000000730047_2M_25RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2M_25RR;1.55;1.6487;3;1.55;3;1.61;1.6578
C0.GBMRISK.1000000730047_2M_25FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2M_25FLY;0.275;0.2967;3;0.275;3;1.15;0.9746
C0.GBMRISK.1000000730047_3M_ATM;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_3M_ATM;12.375;12.4493;3;12.375;3;2.35;1.8862
C0.GBMRISK.1000000730047_3M_10RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_3M_10RR;2.75;3.1449;3;2.75;3;2.82;3.4242
C0.GBMRISK.1000000730047_3M_10FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_3M_10FLY;0.95;1.0463;3;1.0125;3;1.88;1.9495
C0.GBMRISK.1000000730047_3M_25RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_3M_25RR;1.65;1.7772;3;1.65;3;1.65;1.6074
C0.GBMRISK.1000000730047_3M_25FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_3M_25FLY;0.3125;0.3365;3;0.3125;3;1.175;0.9851
C0.GBMRISK.1000000730047_6M_ATM;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_6M_ATM;12.05;12.1097;3;12.05;3;2.3;1.8426
C0.GBMRISK.1000000730047_6M_10RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_6M_10RR;2.85;3.3872;3;2.85;3;2.76;3.4926
C0.GBMRISK.1000000730047_6M_10FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_6M_10FLY;1.1;1.2088;3;1.175;3;1.84;1.9284
C0.GBMRISK.1000000730047_6M_25RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_6M_25RR;1.65;1.8603;3;1.65;3;1.61;1.6207
C0.GBMRISK.1000000730047_6M_25FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_6M_25FLY;0.375;0.4049;3;0.375;3;1.15;1.0052
C0.GBMRISK.1000000730047_9M_ATM;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_9M_ATM;12.05;12.1183;3;12.05;3;2.2;1.7441
C0.GBMRISK.1000000730047_9M_10RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_9M_10RR;2.45;3.2662;3;2.45;3;2.64;3.5147
C0.GBMRISK.1000000730047_9M_10FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_9M_10FLY;1.1;1.2663;3;1.1875;3;1.76;1.9098
C0.GBMRISK.1000000730047_9M_25RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_9M_25RR;1.575;1.8813;3;1.575;3;1.54;1.6086
C0.GBMRISK.1000000730047_9M_25FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_9M_25FLY;0.375;0.4347;3;0.375;3;1.1;0.9728
C0.GBMRISK.1000000730047_1Y_ATM;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1Y_ATM;11.7;11.7764;3;11.7;3;2.3;1.8321
C0.GBMRISK.1000000730047_1Y_10RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1Y_10RR;2.905;3.5719;3;2.905;3;2.76;3.6811
C0.GBMRISK.1000000730047_1Y_10FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1Y_10FLY;1.195;1.3241;3;1.2875;3;1.84;1.9874
C0.GBMRISK.1000000730047_1Y_25RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1Y_25RR;1.69;1.9554;3;1.69;3;1.61;1.5806
C0.GBMRISK.1000000730047_1Y_25FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_1Y_25FLY;0.41;0.4581;3;0.41;3;1.15;1.0004
C0.GBMRISK.1000000730047_2Y_ATM;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2Y_ATM;10.975;11.0712;3;10.975;3;3.55;2.6814
C0.GBMRISK.1000000730047_2Y_10RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2Y_10RR;2.95;3.6654;3;2.95;3;4.26;5.5023
C0.GBMRISK.1000000730047_2Y_10FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2Y_10FLY;1.25;1.342;3;1.375;3;2.84;3.0016
C0.GBMRISK.1000000730047_2Y_25RR;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2Y_25RR;1.725;2.0301;3;1.725;3;2.49;2.2197
C0.GBMRISK.1000000730047_2Y_25FLY;C0.GBMRISK.1000000730047;VOLFX-CHFSEK_2Y_25FLY;0.4175;0.4829;3;0.425;3;1.775;1.3843
C0.GBMRISK.1000000730048_ON_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_ON_ATM;12.85;16.4812;2;16.4812;2;15.2227;15.2227
C0.GBMRISK.1000000730048_ON_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_ON_10RR;0.225;2.5521;2;2.5521;2;18.2674;18.2674
C0.GBMRISK.1000000730048_ON_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_ON_10FLY;0.175;1.3669;2;1.3669;2;12.1783;12.1783
C0.GBMRISK.1000000730048_ON_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_ON_25RR;0.1;1.3271;2;1.3271;2;10.656;10.656
C0.GBMRISK.1000000730048_ON_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_ON_25FLY;0.04;0.4449;2;0.4449;2;7.6114;7.6114
C0.GBMRISK.1000000730048_1D_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1D_ATM;12.85;16.4812;2;16.4812;2;15.2227;15.2227
C0.GBMRISK.1000000730048_1D_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1D_10RR;0.225;2.5521;2;2.5521;2;18.2674;18.2674
C0.GBMRISK.1000000730048_1D_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1D_10FLY;0.175;1.3669;2;1.3669;2;12.1783;12.1783
C0.GBMRISK.1000000730048_1D_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1D_25RR;0.1;1.3271;2;1.3271;2;10.656;10.656
C0.GBMRISK.1000000730048_1D_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1D_25FLY;0.04;0.4449;2;0.4449;2;7.6114;7.6114
C0.GBMRISK.1000000730048_1W_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1W_ATM;16.775;16.8904;2;16.8904;2;4.0291;4.0291
C0.GBMRISK.1000000730048_1W_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1W_10RR;5.025;4.2344;2;4.2344;2;4.8354;4.8354
C0.GBMRISK.1000000730048_1W_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1W_10FLY;1.795;1.7462;2;1.7462;2;3.2236;3.2236
C0.GBMRISK.1000000730048_1W_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1W_25RR;2.225;2.076;2;2.076;2;2.8207;2.8207
C0.GBMRISK.1000000730048_1W_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1W_25FLY;0.49;0.5118;2;0.5118;2;2.0147;2.0147
C0.GBMRISK.1000000730048_2W_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2W_ATM;15.75;15.7683;2;15.7683;2;3.8333;3.8333
C0.GBMRISK.1000000730048_2W_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2W_10RR;4.525;3.9465;2;3.9465;2;4.6005;4.6005
C0.GBMRISK.1000000730048_2W_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2W_10FLY;1.775;1.6709;2;1.6709;2;3.067;3.067
C0.GBMRISK.1000000730048_2W_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2W_25RR;2.125;1.9502;2;1.9502;2;2.6835;2.6835
C0.GBMRISK.1000000730048_2W_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2W_25FLY;0.495;0.4841;2;0.4841;2;1.9169;1.9169
C0.GBMRISK.1000000730048_3W_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3W_ATM;15.7225;15.7493;2;15.7493;2;2.6345;2.6345
C0.GBMRISK.1000000730048_3W_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3W_10RR;4.035;3.6571;2;3.6571;2;3.162;3.162
C0.GBMRISK.1000000730048_3W_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3W_10FLY;1.68;1.5747;2;1.5747;2;2.1081;2.1081
C0.GBMRISK.1000000730048_3W_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3W_25RR;1.955;1.8435;2;1.8435;2;1.8458;1.8458
C0.GBMRISK.1000000730048_3W_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3W_25FLY;0.475;0.4635;2;0.4635;2;1.3163;1.3163
C0.GBMRISK.1000000730048_1M_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1M_ATM;15.3575;15.1806;3;15.1094;3;3.375;2.7004
C0.GBMRISK.1000000730048_1M_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1M_10RR;3.75;3.4831;2;3.4831;2;2.6112;2.6112
C0.GBMRISK.1000000730048_1M_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1M_10FLY;1.74;1.5693;2;1.5693;2;1.7409;1.7409
C0.GBMRISK.1000000730048_1M_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1M_25RR;1.825;1.762;2;1.762;2;1.522;1.522
C0.GBMRISK.1000000730048_1M_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1M_25FLY;0.4625;0.452;2;0.452;2;1.0868;1.0868
C0.GBMRISK.1000000730048_2M_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2M_ATM;15.365;15.2758;3;15.3125;3;3.15;2.3971
C0.GBMRISK.1000000730048_2M_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2M_10RR;3.525;3.5372;2;3.5372;2;2.3357;2.3357
C0.GBMRISK.1000000730048_2M_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2M_10FLY;1.85;1.7084;2;1.7084;2;1.5571;1.5571
C0.GBMRISK.1000000730048_2M_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2M_25RR;1.7225;1.785;2;1.785;2;1.3625;1.3625
C0.GBMRISK.1000000730048_2M_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2M_25FLY;0.4875;0.4943;2;0.4943;2;0.9732;0.9732
C0.GBMRISK.1000000730048_3M_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3M_ATM;15.475;15.4601;3;15.475;3;2.8;2.1509
C0.GBMRISK.1000000730048_3M_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3M_10RR;3.6;3.6985;2;3.6985;2;2.193;2.193
C0.GBMRISK.1000000730048_3M_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3M_10FLY;2.005;1.8561;2;1.8561;2;1.462;1.462
C0.GBMRISK.1000000730048_3M_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3M_25RR;1.795;1.8819;2;1.8819;2;1.2793;1.2793
C0.GBMRISK.1000000730048_3M_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3M_25FLY;0.52;0.5386;2;0.5386;2;0.9138;0.9138
C0.GBMRISK.1000000730048_6M_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_6M_ATM;15.62;15.6066;3;15.62;3;2.8;2.138
C0.GBMRISK.1000000730048_6M_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_6M_10RR;3.545;3.8432;2;3.8432;2;2.171;2.171
C0.GBMRISK.1000000730048_6M_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_6M_10FLY;2.08;2.0042;2;2.0042;2;1.4473;1.4473
C0.GBMRISK.1000000730048_6M_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_6M_25RR;1.765;1.9478;2;1.9478;2;1.2663;1.2663
C0.GBMRISK.1000000730048_6M_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_6M_25FLY;0.53;0.5922;2;0.5922;2;0.9046;0.9046
C0.GBMRISK.1000000730048_9M_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_9M_ATM;15.7425;15.8395;2;15.8395;2;1.8064;1.8064
C0.GBMRISK.1000000730048_9M_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_9M_10RR;3.5375;3.9236;2;3.9236;2;2.1743;2.1743
C0.GBMRISK.1000000730048_9M_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_9M_10FLY;2.165;2.1257;2;2.1257;2;1.4479;1.4479
C0.GBMRISK.1000000730048_9M_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_9M_25RR;1.755;1.9808;2;1.9808;2;1.2657;1.2657
C0.GBMRISK.1000000730048_9M_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_9M_25FLY;0.54;0.633;2;0.633;2;0.9062;0.9062
C0.GBMRISK.1000000730048_1Y_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1Y_ATM;15.85;15.9147;3;15.85;3;2.8;2.1508
C0.GBMRISK.1000000730048_1Y_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1Y_10RR;3.575;3.9982;2;3.9982;2;2.1971;2.1971
C0.GBMRISK.1000000730048_1Y_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1Y_10FLY;2.25;2.1896;2;2.1896;2;1.4648;1.4648
C0.GBMRISK.1000000730048_1Y_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1Y_25RR;1.775;2.0218;2;2.0218;2;1.2817;1.2817
C0.GBMRISK.1000000730048_1Y_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_1Y_25FLY;0.57;0.6677;2;0.6677;2;0.9155;0.9155
C0.GBMRISK.1000000730048_2Y_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2Y_ATM;16.2;16.3519;2;16.3519;2;1.8291;1.8291
C0.GBMRISK.1000000730048_2Y_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2Y_10RR;4.25;4.8584;2;4.8584;2;2.2085;2.2085
C0.GBMRISK.1000000730048_2Y_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2Y_10FLY;2.805;2.5848;2;2.5848;2;1.4723;1.4723
C0.GBMRISK.1000000730048_2Y_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2Y_25RR;2.125;2.4677;2;2.4677;2;1.2883;1.2883
C0.GBMRISK.1000000730048_2Y_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_2Y_25FLY;0.695;0.8298;2;0.8298;2;0.9202;0.9202
C0.GBMRISK.1000000730048_3Y_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3Y_ATM;16.2;;0;;0;;
C0.GBMRISK.1000000730048_3Y_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3Y_10RR;4.25;;0;;0;;
C0.GBMRISK.1000000730048_3Y_10FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3Y_10FLY;2.805;;0;;0;;
C0.GBMRISK.1000000730048_3Y_25RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3Y_25RR;2.125;;0;;0;;
C0.GBMRISK.1000000730048_3Y_25FLY;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_3Y_25FLY;0.695;;0;;0;;
C0.GBMRISK.1000000730048_4Y_ATM;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_4Y_ATM;16.2;;0;;0;;
C0.GBMRISK.1000000730048_4Y_10RR;C0.GBMRISK.1000000730048;VOLFX-CHFZAR_4Y_10RR;4.25;;0;;0;;
